# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
26400 132.0000 -8.972012 1.0116 0.023545 -0.025939 0.018777 19.1827 57.5482 0.00000 0.000000 0.00000
26600 133.0000 -8.977732 1.0043 -0.063380 0.005251 -0.015277 19.1827 57.5482 0.00000 0.000000 0.00000
26800 134.0000 -8.973704 1.0057 -0.027819 -0.037650 0.026228 19.1827 57.5482 0.00000 0.000000 0.00000
27000 135.0000 -8.989345 0.9941 -0.127902 -0.058091 -0.013397 19.1827 57.5482 0.00000 0.000000 0.00000
27200 136.0000 -8.992235 1.0032 -0.065078 -0.010040 0.028558 19.1827 57.5482 0.00000 0.000000 0.00000
27400 137.0000 -9.005378 1.0048 -0.047827 0.015394 0.045454 19.1827 57.5482 0.00000 0.000000 0.00000
27600 138.0000 -8.974013 0.9977 -0.033780 -0.048173 0.021351 19.1827 57.5482 0.00000 0.000000 0.00000
27800 139.0000 -8.952604 0.9821 -0.003104 -0.010166 -0.007194 19.1827 57.5482 0.00000 0.000000 0.00000
28000 140.0000 -8.952033 0.9922 -0.004432 0.004830 0.014639 19.1827 57.5482 0.00000 0.000000 0.00000
28200 141.0000 -8.972755 0.9831 -0.103264 -0.049486 0.008687 19.1827 57.5482 0.00000 0.000000 0.00000
28400 142.0000 -8.972685 1.0016 -0.063609 -0.140829 -0.038408 19.1827 57.5482 0.00000 0.000000 0.00000
28600 143.0000 -8.943250 0.9927 -0.136950 -0.131002 -0.030129 19.1827 57.5482 0.00000 0.000000 0.00000
28800 144.0000 -8.949706 1.0026 -0.085057 -0.012645 -0.002216 19.1827 57.5482 0.00000 0.000000 0.00000
29000 145.0000 -8.981047 1.0171 -0.064705 -0.070630 -0.032536 19.1827 57.5482 0.00000 0.000000 0.00000
29200 146.0000 -8.943548 1.0091 -0.057431 -0.021446 0.029623 19.1827 57.5482 0.00000 0.000000 0.00000
29400 147.0000 -8.925571 1.0201 -0.089892 -0.087064 -0.028619 19.1827 57.5482 0.00000 0.000000 0.00000
29600 148.0000 -8.910955 1.0070 -0.017371 -0.020498 0.062476 19.1827 57.5482 0.00000 0.000000 0.00000
29800 149.0000 -8.918643 0.9992 -0.064886 -0.000927 0.015776 19.1827 57.5482 0.00000 0.000000 0.00000
