# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
44750 223.7500 -5.179300 0.9992 0.012980 0.085004 -0.100302 20.4549 21.2741 1.01121 0.000000 1.29137
45000 225.0000 -5.190489 0.9928 -0.070265 -0.030246 -0.347379 20.4550 21.2648 0.95277 0.000000 1.29138
45250 226.2500 -5.166883 0.9876 -0.030635 0.171177 0.115314 20.4560 21.2566 0.88909 0.000000 1.29151
45500 227.5000 -5.172308 0.9941 0.105980 -0.033648 0.108718 20.4609 21.2576 0.98728 0.000000 1.29213
45750 228.7500 -5.165749 1.0015 -0.008411 0.229375 0.019894 20.4609 21.2603 1.04214 0.000000 1.29212
46000 230.0000 -5.196509 0.9969 -0.057722 -0.112171 -0.081429 20.4621 21.2610 1.06377 0.000000 1.29228
46250 231.2500 -5.165399 0.9981 -0.021126 -0.003466 0.145997 20.4644 21.2518 1.13252 0.000000 1.29256
46500 232.5000 -5.197061 0.9992 0.052386 -0.107537 -0.249379 20.4653 21.2499 1.20076 0.000000 1.29268
46750 233.7500 -5.188969 0.9935 -0.099749 -0.050888 -0.005044 20.4635 21.2338 1.16640 0.000000 1.29246
47000 235.0000 -5.204732 1.0149 0.093070 -0.044350 -0.011464 20.4718 21.2171 1.05439 0.000000 1.29350
47250 236.2500 -5.166588 1.0079 0.109710 -0.015895 -0.017653 20.4894 21.2184 1.14455 0.000000 1.29573
47500 237.5000 -5.160154 0.9848 -0.024234 0.140462 -0.125447 20.4896 21.2195 1.09781 0.000000 1.29575
47750 238.7500 -5.184783 1.0112 0.029863 -0.029523 -0.156831 20.4942 21.2032 0.95722 0.000000 1.29634
48000 240.0000 -5.151439 0.9968 0.209080 0.142964 0.088207 20.5013 21.1988 0.97838 0.000000 1.29723
48250 241.2500 -5.168511 1.0035 -0.087727 0.099042 0.043201 20.5067 21.1926 0.99912 0.000000 1.29791
48500 242.5000 -5.164988 0.9910 0.032977 -0.084196 -0.108501 20.5095 21.1935 0.91093 0.000000 1.29827
48750 243.7500 -5.170217 1.0224 -0.029789 -0.056140 -0.034929 20.5168 21.1860 0.96784 0.000000 1.29919
49000 245.0000 -5.174635 0.9941 -0.098496 0.049876 -0.047611 20.5145 21.1706 1.06091 0.000000 1.29891
49250 246.2500 -5.175257 1.0083 0.133292 -0.023784 0.071929 20.5149 21.1709 1.03459 0.000000 1.29895
49500 247.5000 -5.170865 0.9945 -0.021393 0.001501 -0.102935 20.5215 21.1694 0.88322 0.000000 1.29979
49750 248.7500 -5.183596 0.9842 0.134002 -0.108831 0.053451 20.5170 21.1573 0.97037 0.000000 1.29923
50000 250.0000 -5.202808 0.9960 0.033566 -0.076915 -0.502210 20.5163 21.1439 1.07071 0.000000 1.29914
50250 251.2500 -5.211804 0.9905 -0.073636 -0.051730 -0.237120 20.5160 21.1198 1.12549 0.000000 1.29909
50500 252.5000 -5.211384 1.0042 -0.105336 0.002770 0.194493 20.5149 21.1140 1.10923 0.000000 1.29896
50750 253.7500 -5.212538 0.9926 0.107174 -0.002561 -0.170703 20.5106 21.1015 0.97600 0.000000 1.29841
51000 255.0000 -5.187394 1.0007 0.037246 0.161043 -0.085256 20.5189 21.1036 0.93012 0.000000 1.29945
51250 256.2500 -5.194193 0.9981 0.038543 -0.021722 -0.254232 20.5157 21.0941 0.90735 0.000000 1.29905
51500 257.5000 -5.192326 0.9992 -0.073868 0.090087 -0.069280 20.5229 21.0899 1.03081 0.000000 1.29996
51750 258.7500 -5.192642 0.9899 0.081276 0.204279 -0.018174 20.5173 21.0856 0.90421 0.000000 1.29925
52000 260.0000 -5.174159 0.9951 0.159240 0.011758 -0.047525 20.5247 21.0863 0.90104 0.000000 1.30020
52250 261.2500 -5.182558 0.9909 0.156119 0.071618 -0.065906 20.5328 21.0873 0.93883 0.000000 1.30122
52500 262.5000 -5.183301 0.9957 0.064965 -0.120716 0.045080 20.5351 21.0829 1.05123 0.000000 1.30151
52750 263.7500 -5.189899 0.9932 0.017047 0.015715 0.081592 20.5386 21.0689 0.94259 0.000000 1.30196
53000 265.0000 -5.201719 1.0083 0.013758 -0.006846 -0.142034 20.5408 21.0722 1.01194 0.000000 1.30224
53250 266.2500 -5.183182 0.9997 -0.042070 -0.055792 -0.149317 20.5518 21.0624 0.87996 0.000000 1.30363
53500 267.5000 -5.198864 1.0052 -0.057661 -0.121210 -0.115413 20.5569 21.0519 1.02691 0.000000 1.30428
53750 268.7500 -5.200085 0.9882 -0.158721 -0.033525 -0.213988 20.5543 21.0465 0.92695 0.000000 1.30394
54000 270.0000 -5.208351 0.9930 -0.127988 -0.028632 0.062602 20.5500 21.0394 1.06135 0.000000 1.30340
54250 271.2500 -5.168493 1.0004 0.110835 0.202719 0.074524 20.5641 21.0387 0.83189 0.000000 1.30519
54500 272.5000 -5.173938 1.0054 -0.102728 -0.057393 0.008757 20.5710 21.0404 0.82309 0.000000 1.30607
54750 273.7500 -5.167298 0.9909 0.098010 0.002632 0.027319 20.5709 21.0410 0.78541 0.000000 1.30606
55000 275.0000 -5.202045 0.9950 -0.226034 -0.034047 -0.228865 20.5739 21.0374 0.79948 0.000000 1.30644
55250 276.2500 -5.179248 0.9886 -0.088442 0.009184 0.047903 20.5688 21.0333 0.87564 0.000000 1.30578
55500 277.5000 -5.202225 0.9859 -0.000441 -0.037925 -0.324776 20.5576 21.0261 1.06891 0.000000 1.30437
55750 278.7500 -5.196189 0.9822 -0.043668 0.016311 0.036029 20.5595 21.0158 1.02522 0.000000 1.30461
56000 280.0000 -5.184845 0.9966 0.218104 0.010585 0.023857 20.5629 21.0145 1.02064 0.000000 1.30504
56250 281.2500 -5.188915 0.9942 0.083391 0.127549 0.025000 20.5649 21.0147 0.94182 0.000000 1.30529
56500 282.5000 -5.199341 0.9913 -0.095513 0.014679 -0.095741 20.5647 21.0148 1.04292 0.000000 1.30526
56750 283.7500 -5.194462 1.0050 -0.063849 0.025812 -0.157260 20.5667 21.0097 1.00579 0.000000 1.30552
