# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
24200 121.0000 -8.902288 0.9950 0.019653 -0.068045 -0.031651 16.7577 50.2730 0.00000 0.000000 0.00000
24400 122.0000 -8.891315 1.0016 -0.092043 -0.104182 0.062684 16.7577 50.2730 0.00000 0.000000 0.00000
24600 123.0000 -8.899026 0.9837 -0.113873 -0.158320 -0.063456 16.7577 50.2730 0.00000 0.000000 0.00000
24800 124.0000 -8.914396 0.9894 -0.111756 -0.099601 0.015473 16.7577 50.2730 0.00000 0.000000 0.00000
25000 125.0000 -8.904484 0.9898 -0.102480 -0.056675 0.013080 16.7577 50.2730 0.00000 0.000000 0.00000
25200 126.0000 -8.902414 1.0051 -0.077713 -0.114763 -0.023403 16.7577 50.2730 0.00000 0.000000 0.00000
25400 127.0000 -8.884734 1.0049 -0.100859 -0.146436 -0.053210 16.7577 50.2730 0.00000 0.000000 0.00000
25600 128.0000 -8.865085 0.9984 -0.154213 -0.068637 -0.047436 16.7577 50.2730 0.00000 0.000000 0.00000
25800 129.0000 -8.822016 1.0091 -0.054255 -0.084088 0.004523 16.7577 50.2730 0.00000 0.000000 0.00000
26000 130.0000 -8.822151 1.0070 -0.036024 -0.100791 -0.026004 16.7577 50.2730 0.00000 0.000000 0.00000
26200 131.0000 -8.828763 1.0195 -0.130572 -0.140481 -0.088602 16.7577 50.2730 0.00000 0.000000 0.00000
26400 132.0000 -8.803782 1.0022 -0.081268 -0.090511 -0.042400 16.7577 50.2730 0.00000 0.000000 0.00000
26600 133.0000 -8.864726 1.0021 -0.182163 -0.156356 -0.080380 16.7577 50.2730 0.00000 0.000000 0.00000
26800 134.0000 -8.833599 1.0126 -0.082450 -0.090886 0.022203 16.7577 50.2730 0.00000 0.000000 0.00000
27000 135.0000 -8.853465 1.0112 -0.152204 -0.055924 -0.057211 16.7577 50.2730 0.00000 0.000000 0.00000
27200 136.0000 -8.837363 1.0031 -0.105851 -0.003057 -0.020175 16.7577 50.2730 0.00000 0.000000 0.00000
27400 137.0000 -8.829286 0.9824 -0.120251 -0.134343 -0.010912 16.7577 50.2730 0.00000 0.000000 0.00000
27600 138.0000 -8.892769 0.9865 -0.017740 -0.107146 -0.036847 16.7577 50.2730 0.00000 0.000000 0.00000
27800 139.0000 -8.909292 0.9981 -0.070933 -0.007864 -0.011528 16.7577 50.2730 0.00000 0.000000 0.00000
