# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
36400 182.0000 -2.628510 1.0089 -0.100311 -0.010031 -0.019691 13.7199 17.9164 0.83998 0.000000 1.30719
36600 183.0000 -2.628521 1.0088 -0.055493 0.061013 0.554593 13.7203 17.9162 0.89079 0.000000 1.30727
36800 184.0000 -2.607381 0.9874 0.174605 0.333347 -0.027088 13.7242 17.9134 0.80578 0.000000 1.30801
37000 185.0000 -2.634544 1.0006 -0.134964 -0.027023 -0.260839 13.7224 17.9090 0.86674 0.000000 1.30768
37200 186.0000 -2.628562 0.9717 -0.094645 0.327728 -0.014159 13.7203 17.9002 0.83616 0.000000 1.30727
37400 187.0000 -2.611968 1.0091 0.307493 0.140507 0.197773 13.7330 17.9018 0.83366 0.000000 1.30968
37600 188.0000 -2.584825 1.0090 0.062005 0.133565 0.019401 13.7431 17.8953 0.85349 0.000000 1.31161
37800 189.0000 -2.591575 1.0178 0.114518 -0.049014 -0.480183 13.7581 17.8833 0.81604 0.000000 1.31448
38000 190.0000 -2.563771 0.9949 0.269053 0.140273 -0.299671 13.7622 17.8811 0.77832 0.000000 1.31526
38200 191.0000 -2.590624 0.9810 0.185831 -0.133570 0.115562 13.7653 17.8632 0.79163 0.000000 1.31586
38400 192.0000 -2.577085 1.0171 0.086693 -0.068436 -0.190000 13.7704 17.8448 0.75272 0.000000 1.31684
38600 193.0000 -2.601850 1.0150 -0.080377 -0.246065 -0.074710 13.7746 17.8308 0.76617 0.000000 1.31763
38800 194.0000 -2.581247 0.9937 0.186126 -0.049023 0.175977 13.7715 17.8136 0.71296 0.000000 1.31705
39000 195.0000 -2.617356 1.0180 -0.182661 -0.082243 0.255482 13.7748 17.8072 0.74761 0.000000 1.31767
39200 196.0000 -2.619000 0.9931 0.194003 -0.019575 0.317572 13.7773 17.7988 0.74972 0.000000 1.31814
39400 197.0000 -2.619938 0.9876 0.006042 -0.084437 -0.003343 13.7796 17.7902 0.83098 0.000000 1.31859
39600 198.0000 -2.615400 0.9922 -0.103344 0.347570 0.252978 13.7814 17.7648 0.84783 0.000000 1.31894
39800 199.0000 -2.640044 1.0205 -0.103708 0.057938 0.185321 13.7813 17.7620 0.78906 0.000000 1.31893
40000 200.0000 -2.593324 0.9972 0.329605 0.048786 -0.010428 13.7903 17.7635 0.81504 0.000000 1.32065
40200 201.0000 -2.581375 1.0118 0.080304 0.027265 0.352767 13.8011 17.7674 0.74651 0.000000 1.32271
40400 202.0000 -2.563194 1.0124 -0.140875 0.167660 -0.100243 13.8087 17.7720 0.76467 0.000000 1.32417
40600 203.0000 -2.555837 0.9833 0.298786 0.009465 -0.314909 13.8133 17.7698 0.86663 0.000000 1.32505
40800 204.0000 -2.593076 1.0030 -0.120206 -0.023537 0.051211 13.8067 17.7601 0.82698 0.000000 1.32379
41000 205.0000 -2.621397 1.0060 -0.020312 -0.348231 -0.200030 13.8028 17.7621 0.88928 0.000000 1.32303
41200 206.0000 -2.613412 0.9951 -0.145992 -0.063241 -0.257508 13.8035 17.7486 0.86087 0.000000 1.32318
41400 207.0000 -2.606514 0.9797 -0.094303 -0.077843 0.089482 13.7967 17.7416 0.83391 0.000000 1.32187
41600 208.0000 -2.624398 0.9985 -0.002808 -0.256739 0.150991 13.7933 17.7452 0.82053 0.000000 1.32122
41800 209.0000 -2.633281 0.9893 -0.048014 -0.068394 -0.244010 13.7911 17.7313 0.80266 0.000000 1.32079
42000 210.0000 -2.656548 0.9820 0.142439 0.058652 -0.310449 13.7845 17.7224 0.77973 0.000000 1.31953
42200 211.0000 -2.674348 0.9904 0.007175 -0.117059 -0.252526 13.7791 17.7171 0.78746 0.000000 1.31850
42400 212.0000 -2.649888 0.9845 -0.183989 -0.024630 0.128197 13.7843 17.7137 0.76732 0.000000 1.31949
42600 213.0000 -2.666894 1.0178 -0.121101 -0.001595 0.011026 13.7845 17.7155 0.80847 0.000000 1.31953
42800 214.0000 -2.633313 1.0140 0.194368 0.211305 -0.190538 13.7917 17.7166 0.76434 0.000000 1.32091
43000 215.0000 -2.643965 0.9940 -0.074259 -0.010269 -0.042622 13.8003 17.7120 0.83719 0.000000 1.32256
43200 216.0000 -2.636447 0.9801 0.005410 0.156473 -0.119848 13.8046 17.6995 0.86548 0.000000 1.32339
43400 217.0000 -2.633280 0.9832 0.067154 0.002250 -0.145709 13.8066 17.6837 0.79000 0.000000 1.32377
43600 218.0000 -2.652887 0.9915 0.023804 0.107954 -0.298325 13.8114 17.6831 0.76205 0.000000 1.32469
43800 219.0000 -2.591657 0.9649 -0.039021 0.125749 -0.049671 13.8177 17.6727 0.83191 0.000000 1.32590
44000 220.0000 -2.647376 0.9846 -0.062195 -0.488633 -0.052508 13.8168 17.6667 0.85460 0.000000 1.32572
44200 221.0000 -2.646940 0.9992 -0.120298 0.072751 -0.326652 13.8129 17.6584 0.93743 0.000000 1.32497
44400 222.0000 -2.641180 0.9779 -0.142621 0.029551 -0.138970 13.8078 17.6506 0.85864 0.000000 1.32399
44600 223.0000 -2.651064 0.9888 0.042599 -0.201681 0.032766 13.8137 17.6490 0.80629 0.000000 1.32512
44800 224.0000 -2.624278 0.9936 0.030165 0.240103 0.130726 13.8175 17.6394 0.84511 0.000000 1.32586
45000 225.0000 -2.609324 1.0020 0.128437 0.143171 0.229251 13.8270 17.6417 0.85237 0.000000 1.32767
45200 226.0000 -2.587256 1.0202 0.040299 0.011468 -0.515551 13.8315 17.6455 0.84187 0.000000 1.32855
45400 227.0000 -2.587753 1.0161 -0.102168 0.111763 -0.024170 13.8404 17.6473 0.84150 0.000000 1.33026
