# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
12800 64.0000 -2.601372 0.9847 -0.176194 -0.148674 0.383844 14.0005 17.2669 0.76359 0.000000 1.36121
12900 64.5000 -2.608873 0.9864 0.063668 0.048854 0.063032 13.9927 17.2666 0.77290 0.000000 1.35970
13000 65.0000 -2.641911 0.9945 -0.116862 -0.269442 -0.286226 13.9900 17.2635 0.76922 0.000000 1.35916
13100 65.5000 -2.643907 0.9880 -0.348125 0.008679 -0.379530 13.9877 17.2618 0.79764 0.000000 1.35871
13200 66.0000 -2.643277 1.0076 0.042364 -0.135115 0.060808 13.9824 17.2601 0.79625 0.000000 1.35769
13300 66.5000 -2.598340 0.9988 -0.152136 0.303051 -0.046531 13.9814 17.2690 0.82815 0.000000 1.35750
13400 67.0000 -2.603565 1.0090 -0.091622 -0.057511 0.247303 13.9796 17.2741 0.77768 0.000000 1.35714
13500 67.5000 -2.574581 0.9889 0.317253 0.113549 0.319620 13.9819 17.2828 0.77088 0.000000 1.35759
13600 68.0000 -2.595683 0.9876 0.040874 0.018817 0.062366 13.9872 17.2901 0.78340 0.000000 1.35863
13700 68.5000 -2.612363 0.9896 -0.111598 0.021470 0.133928 13.9864 17.2915 0.81057 0.000000 1.35847
13800 69.0000 -2.653290 1.0326 -0.197124 -0.164879 -0.033494 13.9913 17.2962 0.78875 0.000000 1.35942
13900 69.5000 -2.616151 1.0056 -0.037948 0.054719 -0.066752 13.9888 17.2999 0.76957 0.000000 1.35894
14000 70.0000 -2.584041 1.0063 0.354833 0.133176 -0.108433 13.9858 17.2996 0.74848 0.000000 1.35835
14100 70.5000 -2.613786 1.0011 0.065083 -0.002147 -0.099529 13.9898 17.2998 0.71003 0.000000 1.35913
14200 71.0000 -2.601626 0.9992 0.244181 -0.024491 -0.134220 13.9923 17.2953 0.77482 0.000000 1.35962
14300 71.5000 -2.571397 0.9893 0.317592 -0.127312 0.071442 13.9970 17.2923 0.76199 0.000000 1.36052
14400 72.0000 -2.606288 0.9976 0.097220 -0.186895 -0.409422 13.9943 17.2889 0.69405 0.000000 1.36000
14500 72.5000 -2.606226 0.9747 -0.189994 0.163443 0.224827 13.9914 17.2913 0.74412 0.000000 1.35945
14600 73.0000 -2.615136 0.9799 -0.148010 -0.251489 0.026260 13.9914 17.2832 0.74456 0.000000 1.35943
14700 73.5000 -2.607461 0.9818 0.122749 -0.190477 -0.059697 13.9852 17.2762 0.81656 0.000000 1.35823
14800 74.0000 -2.627369 1.0094 -0.022332 -0.347299 -0.133459 13.9840 17.2739 0.73647 0.000000 1.35801
14900 74.5000 -2.623495 1.0130 -0.140101 -0.163145 0.106865 13.9844 17.2744 0.75862 0.000000 1.35807
15000 75.0000 -2.632228 0.9799 -0.074985 -0.096962 -0.162279 13.9843 17.2662 0.77271 0.000000 1.35805
15100 75.5000 -2.619270 0.9873 -0.077899 -0.010949 -0.075606 13.9792 17.2733 0.70845 0.000000 1.35706
15200 76.0000 -2.626036 0.9990 0.082396 -0.121496 0.052774 13.9771 17.2766 0.73160 0.000000 1.35666
15300 76.5000 -2.608837 0.9988 -0.065633 -0.021313 0.287891 13.9775 17.2776 0.74552 0.000000 1.35675
15400 77.0000 -2.594683 0.9958 0.071521 0.238526 0.090301 13.9835 17.2817 0.78054 0.000000 1.35791
15500 77.5000 -2.586690 0.9965 0.109085 0.000623 -0.122435 13.9866 17.2856 0.79693 0.000000 1.35850
15600 78.0000 -2.599166 0.9982 0.053415 0.075776 -0.240344 13.9851 17.2852 0.80863 0.000000 1.35822
15700 78.5000 -2.635143 1.0070 -0.338131 -0.182845 0.148245 13.9844 17.2830 0.70583 0.000000 1.35808
15800 79.0000 -2.626169 1.0210 -0.024737 0.004418 -0.209082 13.9872 17.2790 0.69535 0.000000 1.35862
15900 79.5000 -2.612052 0.9908 -0.131564 -0.170380 0.310410 13.9817 17.2843 0.75783 0.000000 1.35756
16000 80.0000 -2.622131 0.9930 0.350178 -0.063963 -0.022901 13.9771 17.2891 0.75933 0.000000 1.35666
16100 80.5000 -2.634684 0.9866 -0.221548 -0.227846 0.028245 13.9756 17.2846 0.81285 0.000000 1.35637
16200 81.0000 -2.615798 0.9600 0.218642 0.088849 -0.105620 13.9731 17.2866 0.76296 0.000000 1.35588
16300 81.5000 -2.639210 0.9804 0.030002 0.365108 -0.075331 13.9702 17.2852 0.81871 0.000000 1.35532
16400 82.0000 -2.666218 1.0053 -0.138043 -0.054153 -0.556625 13.9690 17.2799 0.84867 0.000000 1.35509
16500 82.5000 -2.615577 0.9886 -0.065058 0.173237 -0.003414 13.9692 17.2829 0.85090 0.000000 1.35513
16600 83.0000 -2.624342 0.9998 0.082229 0.096552 -0.126183 13.9721 17.2886 0.79830 0.000000 1.35569
16700 83.5000 -2.627196 0.9926 0.113400 0.029073 -0.288808 13.9709 17.2873 0.86348 0.000000 1.35546
16800 84.0000 -2.593202 1.0211 0.151116 0.019298 0.313672 13.9761 17.2935 0.82061 0.000000 1.35647
16900 84.5000 -2.613091 1.0096 -0.219857 0.116488 -0.122604 13.9804 17.2916 0.85546 0.000000 1.35730
17000 85.0000 -2.598846 0.9988 0.199954 0.086171 -0.115195 13.9834 17.2868 0.76114 0.000000 1.35789
17100 85.5000 -2.579108 1.0206 0.069803 0.317161 -0.112967 13.9870 17.2901 0.84095 0.000000 1.35858
17200 86.0000 -2.606955 1.0342 -0.298875 -0.119284 -0.387592 13.9906 17.2882 0.84788 0.000000 1.35929
17300 86.5000 -2.578680 0.9928 -0.010463 -0.109077 -0.184107 13.9928 17.2843 0.92019 0.000000 1.35971
17400 87.0000 -2.589864 1.0049 -0.028256 -0.137356 0.047289 13.9917 17.2806 0.86533 0.000000 1.35949
17500 87.5000 -2.612741 0.9799 -0.100620 -0.083432 0.052934 13.9902 17.2779 0.86945 0.000000 1.35920
17600 88.0000 -2.608705 0.9786 -0.008445 -0.155905 0.212591 13.9884 17.2852 0.86420 0.000000 1.35886
17700 88.5000 -2.626380 0.9853 -0.144218 -0.225813 -0.108159 13.9841 17.2831 0.84454 0.000000 1.35801
17800 89.0000 -2.583399 0.9859 0.189618 0.046146 0.212637 13.9786 17.2754 0.79626 0.000000 1.35695
17900 89.5000 -2.596713 1.0123 -0.023461 0.201241 0.074195 13.9834 17.2749 0.85158 0.000000 1.35788
18000 90.0000 -2.599603 1.0028 -0.094548 0.141937 -0.035720 13.9895 17.2758 0.87398 0.000000 1.35907
18100 90.5000 -2.593246 1.0368 0.203787 0.343501 0.186415 13.9916 17.2787 0.87675 0.000000 1.35948
18200 91.0000 -2.575684 1.0189 0.082868 0.262518 0.038086 13.9957 17.2806 0.88480 0.000000 1.36027
18300 91.5000 -2.565714 1.0015 0.038413 0.047360 -0.101272 13.9947 17.2791 0.84846 0.000000 1.36008
18400 92.0000 -2.597501 0.9942 0.011923 -0.363429 0.082421 13.9930 17.2840 0.83118 0.000000 1.35976
18500 92.5000 -2.594242 0.9786 -0.029126 0.152533 -0.314698 13.9889 17.2797 0.91381 0.000000 1.35895
18600 93.0000 -2.601873 0.9976 0.048170 0.147705 -0.086420 13.9911 17.2779 0.82097 0.000000 1.35938
18700 93.5000 -2.583861 0.9782 0.091764 0.226929 -0.199625 13.9933 17.2779 0.86173 0.000000 1.35981
18800 94.0000 -2.611137 0.9756 0.247776 -0.064405 -0.050677 13.9923 17.2805 0.86691 0.000000 1.35961
18900 94.5000 -2.635343 0.9756 -0.048721 -0.154371 0.065649 13.9932 17.2825 0.90197 0.000000 1.35979
19000 95.0000 -2.581716 0.9840 0.081089 -0.261951 -0.077533 13.9920 17.2845 0.90455 0.000000 1.35955
19100 95.5000 -2.598547 0.9910 -0.096443 0.270716 0.225252 13.9893 17.2890 0.83973 0.000000 1.35903
19200 96.0000 -2.628872 1.0057 -0.447777 -0.338163 0.020845 13.9909 17.2901 0.89740 0.000000 1.35935
19300 96.5000 -2.605565 0.9847 -0.075072 0.065497 -0.163031 13.9866 17.2883 0.85679 0.000000 1.35850
19400 97.0000 -2.596849 1.0043 -0.000174 0.143786 0.193648 13.9878 17.2876 0.86292 0.000000 1.35873
19500 97.5000 -2.618821 0.9946 -0.038999 0.016654 -0.011697 13.9876 17.2873 0.84814 0.000000 1.35871
19600 98.0000 -2.608420 1.0022 -0.195427 -0.054388 0.037455 13.9836 17.2866 0.83769 0.000000 1.35792
19700 98.5000 -2.613663 0.9754 -0.006072 -0.045012 0.184948 13.9780 17.2834 0.88960 0.000000 1.35683
19800 99.0000 -2.650245 0.9590 -0.363284 -0.031253 0.161844 13.9702 17.2806 0.87664 0.000000 1.35533
19900 99.5000 -2.674962 0.9765 -0.140927 -0.201644 -0.199170 13.9647 17.2712 0.87778 0.000000 1.35425
20000 100.0000 -2.619268 0.9526 0.078164 0.237982 0.009936 13.9616 17.2664 0.86281 0.000000 1.35365
20100 100.5000 -2.643931 0.9682 -0.149036 0.075857 0.292784 13.9594 17.2687 0.83596 0.000000 1.35323
20200 101.0000 -2.689186 0.9815 0.072155 -0.217292 -0.178335 13.9566 17.2754 0.83208 0.000000 1.35269
20300 101.5000 -2.637190 0.9437 -0.060322 0.420706 0.433085 13.9568 17.2741 0.84070 0.000000 1.35272
20400 102.0000 -2.656777 0.9798 0.050347 -0.141804 -0.296020 13.9557 17.2728 0.83538 0.000000 1.35252
20500 102.5000 -2.616751 0.9958 -0.050824 0.195688 0.139076 13.9582 17.2768 0.81500 0.000000 1.35299
20600 103.0000 -2.646093 0.9815 -0.172755 0.243450 -0.206985 13.9625 17.2757 0.77966 0.000000 1.35382
20700 103.5000 -2.650805 0.9795 -0.089689 -0.021153 0.025396 13.9607 17.2669 0.86105 0.000000 1.35348
20800 104.0000 -2.650833 0.9820 -0.108933 0.260589 -0.069019 13.9576 17.2666 0.85121 0.000000 1.35288
20900 104.5000 -2.663391 0.9870 0.029680 0.035223 0.205940 13.9562 17.2672 0.87687 0.000000 1.35262
21000 105.0000 -2.661449 0.9906 0.253933 -0.182970 -0.157365 13.9585 17.2708 0.77918 0.000000 1.35305
21100 105.5000 -2.627428 0.9649 -0.000225 -0.065123 0.102924 13.9614 17.2723 0.78008 0.000000 1.35362
21200 106.0000 -2.620183 0.9856 0.169467 0.034980 0.467944 13.9600 17.2710 0.82097 0.000000 1.35335
21300 106.5000 -2.600268 1.0002 -0.184246 0.211311 0.234088 13.9632 17.2790 0.75137 0.000000 1.35396
21400 107.0000 -2.641663 1.0082 -0.089909 -0.078936 -0.083193 13.9637 17.2733 0.77633 0.000000 1.35407
21500 107.5000 -2.605036 0.9825 -0.054676 0.422897 0.223498 13.9629 17.2745 0.75209 0.000000 1.35391
21600 108.0000 -2.606786 0.9735 0.139205 0.007668 0.253828 13.9685 17.2855 0.69633 0.000000 1.35499
21700 108.5000 -2.645754 0.9943 -0.243534 -0.079687 0.021473 13.9655 17.2869 0.66481 0.000000 1.35441
21800 109.0000 -2.621561 0.9760 0.090976 0.260918 0.214852 13.9652 17.2878 0.72276 0.000000 1.35434
